fonte;ano;nome_cientifico;tipo;producao;lat;lon
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;9333,33;-22,1167;-32,2833
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;9333,33;-22,1167;-43,1833
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;9333,33;-22,1333;-38,1833
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;14000;-22,1333;-44,1833
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;9333,33;-22,1333;-44,2333
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;40000;-22,15;-42,5333
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;6000;-22,1833;-44,45
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;110000;-22,2667;-41,1833
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;37500;-22,3;-41,3667
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;12333,33;-22,3667;-41,4
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;49833,33;-22,3667;-41,4833
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;8000;-22,3833;-41,3333
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;1810;-22,3833;-41,35
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;50000;-22,3833;-41,4333
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;8000;-22,4;-41,3
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;14666,67;-22,4;-41,3167
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;91000;-22,4;-41,3333
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;40000;-22,4;-41,3667
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;2600;-22,4;-41,3833
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;14166,67;-22,4;-41,4
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;35000;-22,4;-41,4167
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;24310;-22,4;-41,4333
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;13500;-22,4;-41,4667
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;82500;-22,4;-41,4833
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;50000;-22,4;-41,5167
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;25000;-22,4;-41,5333
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;20000;-22,4;-41,5833
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;45000;-22,4167;-41,3
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;49166,67;-22,4167;-41,35
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;16000;-22,4167;-41,3667
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;42000;-22,4167;-41,3833
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;22000;-22,4167;-41,4
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;7333,33;-22,4167;-41,4167
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;25833,33;-22,4167;-41,4333
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;40000;-22,4167;-41,45
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;65000;-22,4167;-41,4667
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;71000;-22,4167;-41,4833
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;5250;-22,4167;-41,5
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;19333,33;-22,4167;-41,5833
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;5333,33;-22,4167;-41,6167
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;4333,33;-22,4167;-41,6333
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;14500;-22,4333;-41,35
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;5000;-22,4333;-41,4
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;34500;-22,4333;-41,4167
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;27166,67;-22,4333;-41,4333
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;28000;-22,4333;-41,4833
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;62500;-22,4333;-41,5
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;27050;-22,4333;-41,5333
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;46500;-22,4333;-41,55
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;14000;-22,4333;-41,5667
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;28500;-22,4333;-41,5833
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;9666,66;-22,4333;-41,6
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;35000;-22,4333;-41,6333
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;2666,67;-22,45;-41,25
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;50000;-22,45;-41,3333
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;30000;-22,45;-41,3833
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;17500;-22,45;-41,4167
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;42000;-22,45;-41,4833
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;18000;-22,45;-41,5167
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;15250;-22,45;-41,55
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;8250;-22,45;-41,5667
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;5500;-22,45;-41,5833
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;7500;-22,45;-41,6
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;5250;-22,45;-41,6167
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;24000;-22,45;-41,65
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;32000;-22,45;-42,4333
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;14000;-22,4517;-41,4025
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;23000;-22,4667;-41,2667
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;16000;-22,4667;-41,3
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;2500;-22,4667;-41,3667
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;9000;-22,4667;-41,3833
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;2333,33;-22,4667;-41,4
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;200;-22,4667;-41,4167
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;2333,33;-22,4667;-41,4833
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;35250;-22,4667;-41,5667
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;7000;-22,4667;-41,5833
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;13333,33;-22,4667;-42,5333
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;22500;-22,4833;-41,2667
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;22500;-22,4833;-41,3667
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;51500;-22,4833;-41,3833
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;4666,66;-22,4833;-41,4
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;12666,67;-22,4833;-41,5
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;63000;-22,4833;-41,55
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;11626,67;-22,4833;-41,5667
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;27000;-22,4833;-41,5833
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;15000;-22,4833;-41,7833
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;8250;-22,4833;-41,8
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;18500;-22,5;-41,2667
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;22500;-22,5;-41,2833
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;62000;-22,5;-41,35
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;63400;-22,5;-41,3667
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;73000;-22,5;-41,5333
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;40000;-22,5;-41,55
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;43000;-22,5;-41,6167
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;30000;-22,5;-41,6333
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;8250;-22,5;-41,8
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;35000;-22,5167;-41,2667
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;12000;-22,5167;-41,2833
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;17500;-22,5167;-41,3333
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;9900;-22,5167;-41,35
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;25000;-22,5167;-41,4
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;22500;-22,5167;-41,5
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;25000;-22,5167;-41,5167
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;20000;-22,5167;-41,5833
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;5500;-22,5167;-41,6
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;3960;-22,5167;-41,6167
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;32000;-22,5167;-41,6333
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;30000;-22,5167;-41,7667
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;9300;-22,5167;-41,8
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;22500;-22,5333;-41,3667
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;10000;-22,5333;-41,65
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;32500;-22,5333;-41,75
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;9300;-22,5333;-41,7667
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;5000;-22,5333;-41,8
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;1000;-22,5333;-41,8167
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;1000;-22,5333;-41,8333
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;70000;-22,55;-41,5833
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;7500;-22,55;-41,6333
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;10000;-22,55;-41,8333
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;34720;-22,55;-41,9
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;11000;-22,5667;-41,4667
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;40000;-22,5667;-41,6
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;20000;-22,5667;-41,6333
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;20000;-22,5667;-41,6667
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;13000;-22,5667;-41,7
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;12000;-22,5667;-41,7333
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;6000;-22,5667;-41,8333
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;21000;-22,5667;-41,85
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;21500;-22,5667;-42,3333
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;10000;-22,5833;-41,3833
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;63000;-22,5833;-41,4667
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;29000;-22,5833;-41,4833
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;23833,33;-22,5833;-41,5167
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;29100;-22,5833;-41,55
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;87440;-22,5833;-41,6
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;17633,33;-22,5833;-41,6167
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;35000;-22,5833;-41,6333
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;27000;-22,5833;-41,7167
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;12860;-22,5833;-41,8333
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;12000;-22,5833;-41,8833
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;30120;-22,5833;-41,9667
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;8100;-22,5833;-42,65
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;25000;-22,6;-41,4667
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;10000;-22,6;-41,4833
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;11000;-22,6;-41,5333
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;19800;-22,6;-41,5583
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;20500;-22,6;-41,5833
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;12500;-22,6;-41,6833
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;2500;-22,6;-41,7
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;60000;-22,6;-41,7167
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;10000;-22,6;-41,7333
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;11000;-22,6167;-41,5167
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;17500;-22,6167;-41,55
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;6500;-22,6167;-41,5667
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;12500;-22,6167;-41,5833
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;25000;-22,6167;-41,6
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;24000;-22,6167;-41,6167
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;32500;-22,6167;-41,7
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;27000;-22,6167;-41,7333
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;5133,33;-22,6167;-41,75
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;1000;-22,6167;-41,7667
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;10000;-22,6333;-40,7333
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;20000;-22,6333;-41,45
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;97333,33;-22,6333;-41,5833
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;5133,33;-22,6333;-41,75
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;3300;-22,6333;-41,7833
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;15000;-22,6333;-41,8
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;40000;-22,6333;-42,9167
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;7666,67;-22,65;-41,2333
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;6000;-22,65;-41,45
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;28000;-22,65;-41,4667
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;45000;-22,65;-41,55
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;5000;-22,65;-41,6167
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;38200;-22,65;-41,65
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;8250;-22,65;-41,6833
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;6260;-22,65;-41,7333
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;21000;-22,65;-41,7833
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;15000;-22,65;-41,9
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;7550;-22,65;-42,1333
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;13100;-22,6503;-41,6528
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;7666,67;-22,6667;-41,2333
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;18000;-22,6667;-41,45
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;17000;-22,6667;-41,5
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;28000;-22,6667;-41,5167
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;12700;-22,6667;-41,6167
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;27500;-22,6667;-41,6667
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;7100;-22,6667;-42,15
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;7666,67;-22,6833;-41,2167
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;27500;-22,6833;-41,6667
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;6100;-22,6833;-41,7
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;13300;-22,6833;-41,7833
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;15000;-22,6833;-41,9
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;10000;-22,7;-41,5
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;60000;-22,7;-41,5833
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;13340;-22,7;-41,6167
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;30000;-22,7;-41,7167
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;3000;-22,7;-41,7833
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;20000;-22,7;-41,8
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;30000;-22,7;-41,8167
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;26860;-22,7;-41,8333
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;15000;-22,7167;-41,3833
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;2000;-22,7167;-41,4333
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;6500;-22,7167;-41,4833
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;8000;-22,7167;-41,6333
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;20333,33;-22,7167;-41,7
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;53760;-22,7167;-41,7167
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;20000;-22,7167;-41,7833
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;55000;-22,7167;-41,8
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;13000;-22,7333;-41,4333
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;21000;-22,7333;-41,6
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;12100;-22,7333;-41,65
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;30000;-22,7333;-41,7
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;5220;-22,7333;-41,8167
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;35200;-22,7333;-41,8667
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;14200;-22,7333;-42,6167
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;32060;-22,7333;-42,65
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;29000;-22,7333;-43,2
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;14000;-22,7333;-48,7333
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;2666,67;-22,75;-41,2167
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;4333,33;-22,75;-41,2333
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;31740;-22,75;-41,5833
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;3500;-22,75;-41,6
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;20000;-22,75;-41,6167
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;8000;-22,75;-41,6667
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;11000;-22,75;-41,6833
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;16000;-22,75;-41,7167
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;10840;-22,75;-43,5667
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;7000;-22,7667;-41,4833
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;6000;-22,7667;-41,55
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;6000;-22,7667;-41,6
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;3500;-22,7667;-41,6167
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;20000;-22,7667;-41,6333
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;12500;-22,7667;-41,6833
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;3000;-22,7667;-41,75
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;30000;-22,7667;-41,7667
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;7100;-22,7667;-42,25
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;7000;-22,7833;-41,6167
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;15000;-22,7833;-41,6333
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;22000;-22,7833;-41,6833
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;25000;-22,7833;-41,7167
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;21860;-22,7833;-41,85
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;50000;-22,7833;-41,8833
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;10000;-22,8;-41,4667
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;10000;-22,8;-41,5
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;18500;-22,8;-41,6667
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;15000;-22,8;-41,7
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;25000;-22,8;-41,75
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;30000;-22,8003;-41,7028
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;37000;-22,8028;-41,6667
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;12700;-22,8167;-41,4667
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;27500;-22,8167;-41,6833
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;7550;-22,8167;-42,3
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;34500;-22,8333;-41,4333
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;15500;-22,8333;-41,45
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;26680;-22,8333;-41,5833
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;40000;-22,8333;-41,6333
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;5000;-22,8333;-41,6667
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;10000;-22,8333;-41,7
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;15000;-22,8333;-41,7833
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;21500;-22,8333;-41,8
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;38480;-22,8333;-41,85
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;7500;-22,8333;-41,9167
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;6200;-22,8333;-42,3167
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;15000;-22,85;-41,3667
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;6000;-22,85;-41,5
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;7600;-22,85;-41,5333
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;20000;-22,85;-41,55
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;75000;-22,85;-41,6333
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;25000;-22,85;-41,8
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;16500;-22,85;-42,3333
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;17000;-22,8667;-41,6667
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;1500;-22,8667;-41,85
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;15000;-22,8667;-41,8833
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;39000;-22,8667;-41,9167
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;5000;-22,8667;-42,6667
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;23000;-22,8833;-41,5
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;9000;-22,8833;-41,55
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;20000;-22,8833;-41,6
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;20000;-22,8833;-41,6083
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;25000;-22,8833;-41,6167
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;27000;-22,8833;-41,7667
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;21500;-22,8833;-41,8167
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;8000;-22,8833;-41,85
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;26000;-22,8833;-41,8833
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;7500;-22,8833;-41,9167
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;6200;-22,8833;-42,3667
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;7100;-22,8833;-42,3833
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;40000;-22,9;-41,2333
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;35000;-22,9;-41,5167
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;118040;-22,9;-41,5833
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;13760;-22,9;-41,7667
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;45000;-22,9;-41,8
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;25000;-22,9;-41,8333
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;70000;-22,9;-41,85
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;22000;-22,9;-41,8667
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;15000;-22,9;-41,8833
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;17000;-22,9;-41,9
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;63400;-22,9;-41,9167
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;15000;-22,9;-41,9333
PMAP-SC;2010;Sardinella brasiliensis;Mapa de bordo;10000;-22,9;-42,4
